Code,Year,Emissions,Source
QAT,1981,3.505,CDIAC
QAT,1982,3.367,CDIAC
QAT,1983,3.068,CDIAC
QAT,1984,3.356,CDIAC
QAT,1985,3.378,CDIAC
QAT,1986,3.621,CDIAC
QAT,1987,3.131,CDIAC
QAT,1988,3.247,CDIAC
QAT,1989,3.901,CDIAC
QAT,1990,3.205,CDIAC
QAT,1991,4.816,CDIAC
QAT,1992,7.368,CDIAC
QAT,1993,8.457,CDIAC
QAT,1994,8.380,CDIAC
QAT,1995,8.656,CDIAC
QAT,1996,8.789,CDIAC
QAT,1997,10.206,CDIAC
QAT,1998,8.808,CDIAC
QAT,1999,8.535,CDIAC
QAT,2000,9.434,CDIAC
QAT,2001,11.249,CDIAC
QAT,2002,11.109,CDIAC
QAT,2003,11.272,CDIAC
QAT,2004,11.657,CDIAC
QAT,2005,13.835,CDIAC
QAT,2006,17.248,CDIAC
QAT,2007,17.167,CDIAC
QAT,2008,17.537,CDIAC
QAT,2009,18.722,CDIAC
QAT,2010,19.629,CDIAC
QAT,2011,21.738,CDIAC
QAT,2012,25.442,CDIAC
QAT,2013,22.967,CDIAC
QAT,2014,28.924,CDIAC
QAT,2015,28.872,CDIAC
QAT,2016,27.895,CDIAC
QAT,2017,29.575,BP
QAT,2018,28.827,BP
ROU,1959,13.822,CDIAC
ROU,1960,14.573,CDIAC
ROU,1961,15.206,CDIAC
ROU,1962,17.416,CDIAC
ROU,1963,18.956,CDIAC
ROU,1964,19.661,CDIAC
ROU,1965,21.462,CDIAC
ROU,1966,22.951,CDIAC
ROU,1967,25.117,CDIAC
ROU,1968,27.314,CDIAC
ROU,1969,30.439,CDIAC
ROU,1970,32.746,CDIAC
ROU,1971,34.302,CDIAC
ROU,1972,36.096,CDIAC
ROU,1973,39.510,CDIAC
ROU,1974,41.135,CDIAC
ROU,1975,44.216,CDIAC
ROU,1976,47.618,CDIAC
ROU,1977,48.602,CDIAC
ROU,1978,52.822,CDIAC
ROU,1979,53.405,CDIAC
ROU,1980,53.548,CDIAC
ROU,1981,53.966,CDIAC
ROU,1982,53.310,CDIAC
ROU,1983,54.617,CDIAC
ROU,1984,51.533,CDIAC
ROU,1985,52.922,CDIAC
ROU,1986,55.033,CDIAC
ROU,1987,57.760,CDIAC
ROU,1988,57.921,CDIAC
ROU,1989,58.297,CDIAC
ROU,1990,46.242,UNFCCC
ROU,1991,38.178,UNFCCC
ROU,1992,35.700,UNFCCC
ROU,1993,33.532,UNFCCC
ROU,1994,33.299,UNFCCC
ROU,1995,34.657,UNFCCC
ROU,1996,35.499,UNFCCC
ROU,1997,33.558,UNFCCC
ROU,1998,29.348,UNFCCC
ROU,1999,24.768,UNFCCC
ROU,2000,26.045,UNFCCC
ROU,2001,27.382,UNFCCC
ROU,2002,27.756,UNFCCC
ROU,2003,28.728,UNFCCC
ROU,2004,28.448,UNFCCC
ROU,2005,28.019,UNFCCC
ROU,2006,28.670,UNFCCC
ROU,2007,29.173,UNFCCC
ROU,2008,28.709,UNFCCC
ROU,2009,23.909,UNFCCC
ROU,2010,22.932,UNFCCC
ROU,2011,24.492,UNFCCC
ROU,2012,23.617,UNFCCC
ROU,2013,21.064,UNFCCC
ROU,2014,21.164,UNFCCC
ROU,2015,21.225,UNFCCC
ROU,2016,20.687,UNFCCC
ROU,2017,20.469,UNFCCC
ROU,2018,20.213,BP
RUS,1959,232.700,CDIAC
RUS,1960,242.267,CDIAC
RUS,1961,249.821,CDIAC
RUS,1962,262.176,CDIAC
RUS,1963,281.146,CDIAC
RUS,1964,298.981,CDIAC
RUS,1965,317.153,CDIAC
RUS,1966,334.923,CDIAC
RUS,1967,350.198,CDIAC
RUS,1968,360.024,CDIAC
RUS,1969,374.932,CDIAC
RUS,1970,394.359,CDIAC
RUS,1971,418.467,CDIAC
RUS,1972,440.276,CDIAC
RUS,1973,458.863,CDIAC
RUS,1974,476.330,CDIAC
RUS,1975,500.682,CDIAC
RUS,1976,519.948,CDIAC
RUS,1977,537.622,CDIAC
RUS,1978,556.080,CDIAC
RUS,1979,560.681,CDIAC
RUS,1980,582.737,CDIAC
RUS,1981,571.627,CDIAC
RUS,1982,582.391,CDIAC
RUS,1983,590.639,CDIAC
RUS,1984,595.866,CDIAC
RUS,1985,642.608,CDIAC
RUS,1986,644.237,CDIAC
RUS,1987,641.585,CDIAC
RUS,1988,658.710,CDIAC
RUS,1989,643.958,CDIAC
RUS,1990,689.274,UNFCCC
RUS,1991,653.981,UNFCCC
RUS,1992,534.351,UNFCCC
RUS,1993,507.546,UNFCCC
RUS,1994,448.019,UNFCCC
RUS,1995,440.250,UNFCCC
RUS,1996,431.304,UNFCCC
RUS,1997,402.645,UNFCCC
RUS,1998,398.007,UNFCCC
RUS,1999,405.636,UNFCCC
RUS,2000,401.538,UNFCCC
RUS,2001,411.495,UNFCCC
RUS,2002,408.218,UNFCCC
RUS,2003,416.388,UNFCCC
RUS,2004,417.788,UNFCCC
RUS,2005,422.405,UNFCCC
RUS,2006,438.516,UNFCCC
RUS,2007,437.985,UNFCCC
RUS,2008,446.834,UNFCCC
RUS,2009,417.366,UNFCCC
RUS,2010,440.372,UNFCCC
RUS,2011,454.976,UNFCCC
RUS,2012,458.347,UNFCCC
RUS,2013,441.712,UNFCCC
RUS,2014,441.506,UNFCCC
RUS,2015,442.821,UNFCCC
RUS,2016,441.499,UNFCCC
RUS,2017,449.520,UNFCCC
RUS,2018,466.891,BP
RWA,1959,0.020,CDIAC
RWA,1960,0.019,CDIAC
RWA,1961,0.025,CDIAC
RWA,1962,0.023,CDIAC
RWA,1963,0.023,CDIAC
RWA,1964,0.010,CDIAC
RWA,1965,0.013,CDIAC
RWA,1966,0.012,CDIAC
RWA,1967,0.011,CDIAC
RWA,1968,0.015,CDIAC
RWA,1969,0.016,CDIAC
RWA,1970,0.016,CDIAC
RWA,1971,0.017,CDIAC
RWA,1972,0.018,CDIAC
RWA,1973,0.019,CDIAC
RWA,1974,0.020,CDIAC
RWA,1975,0.048,CDIAC
RWA,1976,0.073,CDIAC
RWA,1977,0.073,CDIAC
RWA,1978,0.079,CDIAC
RWA,1979,0.081,CDIAC
RWA,1980,0.135,CDIAC
RWA,1981,0.164,CDIAC
RWA,1982,0.166,CDIAC
RWA,1983,0.190,CDIAC
RWA,1984,0.173,CDIAC
RWA,1985,0.168,CDIAC
RWA,1986,0.163,CDIAC
RWA,1987,0.167,CDIAC
RWA,1988,0.189,CDIAC
RWA,1989,0.187,CDIAC
RWA,1990,0.143,CDIAC
RWA,1991,0.129,CDIAC
RWA,1992,0.131,CDIAC
RWA,1993,0.132,CDIAC
RWA,1994,0.126,CDIAC
RWA,1995,0.124,CDIAC
RWA,1996,0.127,CDIAC
RWA,1997,0.131,CDIAC
RWA,1998,0.131,CDIAC
RWA,1999,0.137,CDIAC
RWA,2000,0.142,CDIAC
RWA,2001,0.142,CDIAC
RWA,2002,0.142,CDIAC
RWA,2003,0.139,CDIAC
RWA,2004,0.141,CDIAC
RWA,2005,0.140,CDIAC
RWA,2006,0.140,CDIAC
RWA,2007,0.148,CDIAC
RWA,2008,0.144,CDIAC
RWA,2009,0.152,CDIAC
RWA,2010,0.156,CDIAC
RWA,2011,0.177,CDIAC
RWA,2012,0.196,CDIAC
RWA,2013,0.213,CDIAC
RWA,2014,0.222,CDIAC
RWA,2015,0.253,CDIAC
RWA,2016,0.286,CDIAC
RWA,2017,0.298,BP
RWA,2018,0.306,BP
SAU,1959,0.506,CDIAC
SAU,1960,0.730,CDIAC
SAU,1961,0.974,CDIAC
SAU,1962,1.706,CDIAC
SAU,1963,1.894,CDIAC
SAU,1964,1.922,CDIAC
SAU,1965,1.151,CDIAC
SAU,1966,1.749,CDIAC
SAU,1967,6.956,CDIAC
SAU,1968,7.936,CDIAC
SAU,1969,9.626,CDIAC
SAU,1970,12.350,CDIAC
SAU,1971,16.309,CDIAC
SAU,1972,19.182,CDIAC
SAU,1973,25.943,CDIAC
SAU,1974,26.938,CDIAC
SAU,1975,22.724,CDIAC
SAU,1976,27.691,CDIAC
SAU,1977,32.224,CDIAC
SAU,1978,31.393,CDIAC
SAU,1979,37.665,CDIAC
SAU,1980,46.190,CDIAC
SAU,1981,47.845,CDIAC
SAU,1982,43.093,CDIAC
SAU,1983,43.896,CDIAC
SAU,1984,42.443,CDIAC
SAU,1985,47.057,CDIAC
SAU,1986,55.841,CDIAC
SAU,1987,51.977,CDIAC
SAU,1988,55.199,CDIAC
SAU,1989,55.518,CDIAC
SAU,1990,50.624,CDIAC
SAU,1991,72.977,CDIAC
SAU,1992,77.804,CDIAC
SAU,1993,85.515,CDIAC
SAU,1994,83.917,CDIAC
SAU,1995,64.059,CDIAC
SAU,1996,70.487,CDIAC
SAU,1997,58.896,CDIAC
SAU,1998,56.559,CDIAC
SAU,1999,61.675,CDIAC
SAU,2000,80.882,CDIAC
SAU,2001,80.943,CDIAC
SAU,2002,88.887,CDIAC
SAU,2003,89.115,CDIAC
SAU,2004,107.692,CDIAC
SAU,2005,108.039,CDIAC
SAU,2006,117.711,CDIAC
SAU,2007,105.488,CDIAC
SAU,2008,117.996,CDIAC
SAU,2009,127.141,CDIAC
SAU,2010,141.298,CDIAC
SAU,2011,135.824,CDIAC
SAU,2012,153.706,CDIAC
SAU,2013,147.600,CDIAC
SAU,2014,164.273,CDIAC
SAU,2015,169.455,CDIAC
SAU,2016,172.366,CDIAC
SAU,2017,172.781,BP
SAU,2018,169.569,BP
SDN,1959,0.342,CDIAC
SDN,1960,0.340,CDIAC
SDN,1961,0.346,CDIAC
SDN,1962,0.371,CDIAC
SDN,1963,0.420,CDIAC
SDN,1964,0.465,CDIAC
SDN,1965,0.607,CDIAC
SDN,1966,0.661,CDIAC
SDN,1967,0.796,CDIAC
SDN,1968,0.776,CDIAC
SDN,1969,1.046,CDIAC
SDN,1970,1.213,CDIAC
SDN,1971,1.246,CDIAC
SDN,1972,1.345,CDIAC
SDN,1973,1.356,CDIAC
SDN,1974,1.420,CDIAC
SDN,1975,1.059,CDIAC
SDN,1976,0.938,CDIAC
SDN,1977,0.951,CDIAC
SDN,1978,0.859,CDIAC
SDN,1979,0.891,CDIAC
SDN,1980,0.935,CDIAC
SDN,1981,0.909,CDIAC
SDN,1982,0.955,CDIAC
SDN,1983,0.975,CDIAC
SDN,1984,0.874,CDIAC
SDN,1985,1.015,CDIAC
SDN,1986,1.060,CDIAC
SDN,1987,0.835,CDIAC
SDN,1988,1.209,CDIAC
SDN,1989,0.936,CDIAC
SDN,1990,1.301,CDIAC
SDN,1991,1.219,CDIAC
SDN,1992,1.088,CDIAC
SDN,1993,0.749,CDIAC
SDN,1994,1.033,CDIAC
SDN,1995,1.065,CDIAC
SDN,1996,1.099,CDIAC
SDN,1997,1.348,CDIAC
SDN,1998,1.169,CDIAC
SDN,1999,1.267,CDIAC
SDN,2000,1.379,CDIAC
SDN,2001,1.587,CDIAC
SDN,2002,2.024,CDIAC
SDN,2003,2.260,CDIAC
SDN,2004,2.857,CDIAC
SDN,2005,2.736,CDIAC
SDN,2006,2.997,CDIAC
SDN,2007,3.521,CDIAC
SDN,2008,3.720,CDIAC
SDN,2009,3.871,CDIAC
SDN,2010,3.925,CDIAC
SDN,2011,3.819,CDIAC
SDN,2012,3.882,CDIAC
SDN,2013,4.115,CDIAC
SDN,2014,4.214,CDIAC
SDN,2015,5.292,CDIAC
SDN,2016,5.333,CDIAC
SDN,2017,5.595,BP
SDN,2018,5.744,BP
SEN,1959,0.106,CDIAC
SEN,1960,0.226,CDIAC
SEN,1961,0.222,CDIAC
SEN,1962,0.222,CDIAC
SEN,1963,0.235,CDIAC
SEN,1964,0.252,CDIAC
SEN,1965,0.462,CDIAC
SEN,1966,0.469,CDIAC
SEN,1967,0.191,CDIAC
SEN,1968,0.000,CDIAC
SEN,1969,0.134,CDIAC
SEN,1970,0.357,CDIAC
SEN,1971,0.369,CDIAC
SEN,1972,0.397,CDIAC
SEN,1973,0.423,CDIAC
SEN,1974,0.505,CDIAC
SEN,1975,0.704,CDIAC
SEN,1976,0.483,CDIAC
SEN,1977,0.611,CDIAC
SEN,1978,0.715,CDIAC
SEN,1979,0.788,CDIAC
SEN,1980,0.911,CDIAC
SEN,1981,0.895,CDIAC
SEN,1982,0.829,CDIAC
SEN,1983,0.713,CDIAC
SEN,1984,0.896,CDIAC
SEN,1985,0.723,CDIAC
SEN,1986,0.720,CDIAC
SEN,1987,0.662,CDIAC
SEN,1988,0.740,CDIAC
SEN,1989,0.999,CDIAC
SEN,1990,0.857,CDIAC
SEN,1991,0.922,CDIAC
SEN,1992,0.934,CDIAC
SEN,1993,0.966,CDIAC
SEN,1994,1.047,CDIAC
SEN,1995,0.936,CDIAC
SEN,1996,1.000,CDIAC
SEN,1997,0.869,CDIAC
SEN,1998,0.910,CDIAC
SEN,1999,0.984,CDIAC
SEN,2000,1.040,CDIAC
SEN,2001,1.141,CDIAC
SEN,2002,1.186,CDIAC
SEN,2003,1.311,CDIAC
SEN,2004,1.361,CDIAC
SEN,2005,1.512,CDIAC
SEN,2006,1.207,CDIAC
SEN,2007,1.317,CDIAC
SEN,2008,1.293,CDIAC
SEN,2009,1.185,CDIAC
SEN,2010,1.987,CDIAC
SEN,2011,2.134,CDIAC
SEN,2012,2.010,CDIAC
SEN,2013,2.145,CDIAC
SEN,2014,2.409,CDIAC
SEN,2015,2.761,CDIAC
SEN,2016,2.834,CDIAC
SEN,2017,3.087,BP
SEN,2018,3.196,BP
SGP,1959,0.491,CDIAC
SGP,1960,0.380,CDIAC
SGP,1961,0.571,CDIAC
SGP,1962,0.703,CDIAC
SGP,1963,0.927,CDIAC
SGP,1964,1.010,CDIAC
SGP,1965,0.690,CDIAC
SGP,1966,0.184,CDIAC
SGP,1967,0.833,CDIAC
SGP,1968,1.477,CDIAC
SGP,1969,1.964,CDIAC
SGP,1970,4.965,CDIAC
SGP,1971,4.524,CDIAC
SGP,1972,6.064,CDIAC
SGP,1973,5.786,CDIAC
SGP,1974,5.990,CDIAC
SGP,1975,6.692,CDIAC
SGP,1976,8.187,CDIAC
SGP,1977,7.714,CDIAC
SGP,1978,9.036,CDIAC
SGP,1979,9.841,CDIAC
SGP,1980,8.554,CDIAC
SGP,1981,7.298,CDIAC
SGP,1982,8.080,CDIAC
SGP,1983,9.501,CDIAC
SGP,1984,9.066,CDIAC
SGP,1985,9.079,CDIAC
SGP,1986,9.519,CDIAC
SGP,1987,8.859,CDIAC
SGP,1988,9.811,CDIAC
SGP,1989,11.383,CDIAC
SGP,1990,12.088,CDIAC
SGP,1991,12.295,CDIAC
SGP,1992,13.158,CDIAC
SGP,1993,13.884,CDIAC
SGP,1994,16.743,CDIAC
SGP,1995,11.420,CDIAC
SGP,1996,13.469,CDIAC
SGP,1997,15.849,CDIAC
SGP,1998,13.198,CDIAC
SGP,1999,13.611,CDIAC
SGP,2000,13.334,CDIAC
SGP,2001,13.494,CDIAC
SGP,2002,12.875,CDIAC
SGP,2003,8.486,CDIAC
SGP,2004,7.765,CDIAC
SGP,2005,8.279,CDIAC
SGP,2006,8.399,CDIAC
SGP,2007,5.434,CDIAC
SGP,2008,9.854,CDIAC
SGP,2009,15.992,CDIAC
SGP,2010,15.904,CDIAC
SGP,2011,12.752,CDIAC
SGP,2012,13.633,CDIAC
SGP,2013,15.302,CDIAC
SGP,2014,15.447,CDIAC
SGP,2015,16.758,CDIAC
SGP,2016,10.236,CDIAC
SGP,2017,11.074,BP
SGP,2018,11.152,BP
SHN,1959,,CDIAC
SHN,1960,,CDIAC
SHN,1961,,CDIAC
SHN,1962,,CDIAC
SHN,1963,,CDIAC
SHN,1964,,CDIAC
SHN,1965,,CDIAC
SHN,1966,,CDIAC
SHN,1967,,CDIAC
SHN,1968,0.001,CDIAC
SHN,1969,,CDIAC
SHN,1970,,CDIAC
SHN,1971,,CDIAC
SHN,1972,,CDIAC
SHN,1973,,CDIAC
SHN,1974,,CDIAC
SHN,1975,,CDIAC
SHN,1976,,CDIAC
SHN,1977,,CDIAC
SHN,1978,,CDIAC
SHN,1979,,CDIAC
SHN,1980,,CDIAC
SHN,1981,0.002,CDIAC
SHN,1982,0.001,CDIAC
SHN,1983,0.001,CDIAC
SHN,1984,0.001,CDIAC
SHN,1985,0.001,CDIAC
SHN,1986,0.001,CDIAC
SHN,1987,0.001,CDIAC
SHN,1988,0.002,CDIAC
SHN,1989,0.002,CDIAC
SHN,1990,0.002,CDIAC
SHN,1991,0.002,CDIAC
SHN,1992,0.002,CDIAC
SHN,1993,0.003,CDIAC
SHN,1994,0.003,CDIAC
SHN,1995,0.003,CDIAC
SHN,1996,0.003,CDIAC
SHN,1997,0.003,CDIAC
SHN,1998,0.003,CDIAC
SHN,1999,0.003,CDIAC
SHN,2000,0.003,CDIAC
SHN,2001,0.003,CDIAC
SHN,2002,0.003,CDIAC
SHN,2003,0.003,CDIAC
SHN,2004,0.003,CDIAC
SHN,2005,0.003,CDIAC
SHN,2006,0.003,CDIAC
SHN,2007,0.003,CDIAC
SHN,2008,0.003,CDIAC
SHN,2009,0.003,CDIAC
SHN,2010,0.003,CDIAC
SHN,2011,0.003,CDIAC
SHN,2012,0.003,CDIAC
SHN,2013,0.003,CDIAC
SHN,2014,0.003,CDIAC
SHN,2015,0.003,CDIAC
SHN,2016,0.003,CDIAC
SHN,2017,0.003,BP
SHN,2018,0.003,BP
SLB,1959,0.003,CDIAC
SLB,1960,0.003,CDIAC
SLB,1961,0.004,CDIAC
SLB,1962,0.004,CDIAC
SLB,1963,0.004,CDIAC
SLB,1964,0.005,CDIAC
SLB,1965,0.007,CDIAC
SLB,1966,0.007,CDIAC
SLB,1967,0.009,CDIAC
SLB,1968,0.010,CDIAC
SLB,1969,0.010,CDIAC
SLB,1970,0.011,CDIAC
SLB,1971,0.013,CDIAC
SLB,1972,0.015,CDIAC
SLB,1973,0.018,CDIAC
SLB,1974,0.018,CDIAC
SLB,1975,0.016,CDIAC
SLB,1976,0.017,CDIAC
SLB,1977,0.022,CDIAC
SLB,1978,0.017,CDIAC
SLB,1979,0.030,CDIAC
SLB,1980,0.028,CDIAC
SLB,1981,0.037,CDIAC
SLB,1982,0.033,CDIAC
SLB,1983,0.039,CDIAC
SLB,1984,0.039,CDIAC
SLB,1985,0.041,CDIAC
SLB,1986,0.042,CDIAC
SLB,1987,0.044,CDIAC
SLB,1988,0.043,CDIAC
SLB,1989,0.044,CDIAC
SLB,1990,0.040,CDIAC
SLB,1991,0.040,CDIAC
SLB,1992,0.039,CDIAC
SLB,1993,0.039,CDIAC
SLB,1994,0.038,CDIAC
SLB,1995,0.039,CDIAC
SLB,1996,0.039,CDIAC
SLB,1997,0.039,CDIAC
SLB,1998,0.039,CDIAC
SLB,1999,0.042,CDIAC
SLB,2000,0.042,CDIAC
SLB,2001,0.043,CDIAC
SLB,2002,0.043,CDIAC
SLB,2003,0.044,CDIAC
SLB,2004,0.044,CDIAC
SLB,2005,0.044,CDIAC
SLB,2006,0.045,CDIAC
SLB,2007,0.049,CDIAC
SLB,2008,0.049,CDIAC
SLB,2009,0.049,CDIAC
SLB,2010,0.051,CDIAC
SLB,2011,0.050,CDIAC
SLB,2012,0.050,CDIAC
SLB,2013,0.053,CDIAC
SLB,2014,0.053,CDIAC
SLB,2015,0.052,CDIAC
SLB,2016,0.046,CDIAC
SLB,2017,0.047,BP
SLB,2018,0.049,BP
SLE,1959,0.064,CDIAC
SLE,1960,0.195,CDIAC
SLE,1961,0.079,CDIAC
SLE,1962,0.089,CDIAC
SLE,1963,0.101,CDIAC
SLE,1964,0.083,CDIAC
SLE,1965,0.077,CDIAC
SLE,1966,0.082,CDIAC
SLE,1967,0.069,CDIAC
SLE,1968,0.099,CDIAC
SLE,1969,0.296,CDIAC
SLE,1970,0.234,CDIAC
SLE,1971,0.219,CDIAC
SLE,1972,0.185,CDIAC
SLE,1973,0.147,CDIAC
SLE,1974,0.142,CDIAC
SLE,1975,0.143,CDIAC
SLE,1976,0.123,CDIAC
SLE,1977,0.140,CDIAC
SLE,1978,0.194,CDIAC
SLE,1979,0.185,CDIAC
SLE,1980,0.166,CDIAC
SLE,1981,0.189,CDIAC
SLE,1982,0.151,CDIAC
SLE,1983,0.188,CDIAC
SLE,1984,0.168,CDIAC
SLE,1985,0.181,CDIAC
SLE,1986,0.184,CDIAC
SLE,1987,0.136,CDIAC
SLE,1988,0.125,CDIAC
SLE,1989,0.102,CDIAC
SLE,1990,0.133,CDIAC
SLE,1991,0.149,CDIAC
SLE,1992,0.123,CDIAC
SLE,1993,0.124,CDIAC
SLE,1994,0.131,CDIAC
SLE,1995,0.102,CDIAC
SLE,1996,0.116,CDIAC
SLE,1997,0.109,CDIAC
SLE,1998,0.108,CDIAC
SLE,1999,0.103,CDIAC
SLE,2000,0.106,CDIAC
SLE,2001,0.140,CDIAC
SLE,2002,0.146,CDIAC
SLE,2003,0.155,CDIAC
SLE,2004,0.151,CDIAC
SLE,2005,0.126,CDIAC
SLE,2006,0.168,CDIAC
SLE,2007,0.141,CDIAC
SLE,2008,0.146,CDIAC
SLE,2009,0.146,CDIAC
SLE,2010,0.157,CDIAC
SLE,2011,0.203,CDIAC
SLE,2012,0.235,CDIAC
SLE,2013,0.282,CDIAC
SLE,2014,0.311,CDIAC
SLE,2015,0.247,CDIAC
SLE,2016,0.254,CDIAC
SLE,2017,0.283,BP
SLE,2018,0.294,BP
SLV,1959,0.165,CDIAC
SLV,1960,0.169,CDIAC
SLV,1961,0.159,CDIAC
SLV,1962,0.177,CDIAC
SLV,1963,0.307,CDIAC
SLV,1964,0.336,CDIAC
SLV,1965,0.284,CDIAC
SLV,1966,0.356,CDIAC
SLV,1967,0.316,CDIAC
SLV,1968,0.344,CDIAC
SLV,1969,0.325,CDIAC
SLV,1970,0.390,CDIAC
SLV,1971,0.412,CDIAC
SLV,1972,0.458,CDIAC
SLV,1973,0.537,CDIAC
SLV,1974,0.538,CDIAC
SLV,1975,0.575,CDIAC
SLV,1976,0.602,CDIAC
SLV,1977,0.623,CDIAC
SLV,1978,0.650,CDIAC
SLV,1979,0.649,CDIAC
SLV,1980,0.578,CDIAC
SLV,1981,0.496,CDIAC
SLV,1982,0.478,CDIAC
SLV,1983,0.515,CDIAC
SLV,1984,0.433,CDIAC
SLV,1985,0.536,CDIAC
SLV,1986,0.537,CDIAC
SLV,1987,0.659,CDIAC
SLV,1988,0.664,CDIAC
SLV,1989,0.695,CDIAC
SLV,1990,0.675,CDIAC
SLV,1991,0.861,CDIAC
SLV,1992,0.905,CDIAC
SLV,1993,1.085,CDIAC
SLV,1994,1.232,CDIAC
SLV,1995,1.364,CDIAC
SLV,1996,1.205,CDIAC
SLV,1997,1.478,CDIAC
SLV,1998,1.564,CDIAC
SLV,1999,1.525,CDIAC
SLV,2000,1.548,CDIAC
SLV,2001,1.599,CDIAC
SLV,2002,1.658,CDIAC
SLV,2003,1.756,CDIAC
SLV,2004,1.707,CDIAC
SLV,2005,1.719,CDIAC
SLV,2006,1.833,CDIAC
SLV,2007,1.868,CDIAC
SLV,2008,1.748,CDIAC
SLV,2009,1.723,CDIAC
SLV,2010,1.724,CDIAC
SLV,2011,1.774,CDIAC
SLV,2012,1.776,CDIAC
SLV,2013,1.663,CDIAC
SLV,2014,1.684,CDIAC
SLV,2015,1.838,CDIAC
SLV,2016,1.925,CDIAC
SLV,2017,1.920,BP
SLV,2018,1.946,BP
SOM,1959,0.024,CDIAC
SOM,1960,0.023,CDIAC
SOM,1961,0.024,CDIAC
SOM,1962,0.029,CDIAC
SOM,1963,0.028,CDIAC
SOM,1964,0.037,CDIAC
SOM,1965,0.036,CDIAC
SOM,1966,0.038,CDIAC
SOM,1967,0.062,CDIAC
SOM,1968,0.042,CDIAC
SOM,1969,0.044,CDIAC
SOM,1970,0.059,CDIAC
SOM,1971,0.051,CDIAC
SOM,1972,0.064,CDIAC
SOM,1973,0.072,CDIAC
SOM,1974,0.090,CDIAC
SOM,1975,0.137,CDIAC
SOM,1976,0.131,CDIAC
SOM,1977,0.218,CDIAC
SOM,1978,0.152,CDIAC
SOM,1979,0.133,CDIAC
SOM,1980,0.222,CDIAC
SOM,1981,0.075,CDIAC
SOM,1982,0.196,CDIAC
SOM,1983,0.255,CDIAC
SOM,1984,0.195,CDIAC
SOM,1985,0.234,CDIAC
SOM,1986,0.252,CDIAC
SOM,1987,0.271,CDIAC
SOM,1988,0.274,CDIAC
SOM,1989,0.260,CDIAC
SOM,1990,0.199,CDIAC
SOM,1991,0.193,CDIAC
SOM,1992,0.185,CDIAC
SOM,1993,0.174,CDIAC
SOM,1994,0.171,CDIAC
SOM,1995,0.160,CDIAC
SOM,1996,0.155,CDIAC
SOM,1997,0.147,CDIAC
SOM,1998,0.140,CDIAC
SOM,1999,0.134,CDIAC
SOM,2000,0.131,CDIAC
SOM,2001,0.137,CDIAC
SOM,2002,0.160,CDIAC
SOM,2003,0.162,CDIAC
SOM,2004,0.162,CDIAC
SOM,2005,0.162,CDIAC
SOM,2006,0.162,CDIAC
SOM,2007,0.166,CDIAC
SOM,2008,0.164,CDIAC
SOM,2009,0.163,CDIAC
SOM,2010,0.167,CDIAC
SOM,2011,0.167,CDIAC
SOM,2012,0.166,CDIAC
SOM,2013,0.172,CDIAC
SOM,2014,0.172,CDIAC
SOM,2015,0.172,CDIAC
SOM,2016,0.176,CDIAC
SOM,2017,0.185,BP
SOM,2018,0.191,BP
SPM,1959,0.009,CDIAC
SPM,1960,0.010,CDIAC
SPM,1961,0.013,CDIAC
SPM,1962,0.009,CDIAC
SPM,1963,0.010,CDIAC
SPM,1964,0.013,CDIAC
SPM,1965,0.011,CDIAC
SPM,1966,0.012,CDIAC
SPM,1967,0.014,CDIAC
SPM,1968,0.011,CDIAC
SPM,1969,0.009,CDIAC
SPM,1970,0.010,CDIAC
SPM,1971,0.013,CDIAC
SPM,1972,0.019,CDIAC
SPM,1973,0.011,CDIAC
SPM,1974,0.012,CDIAC
SPM,1975,0.009,CDIAC
SPM,1976,0.013,CDIAC
SPM,1977,0.010,CDIAC
SPM,1978,0.009,CDIAC
SPM,1979,0.010,CDIAC
SPM,1980,0.010,CDIAC
SPM,1981,0.011,CDIAC
SPM,1982,0.011,CDIAC
SPM,1983,0.009,CDIAC
SPM,1984,0.010,CDIAC
SPM,1985,0.009,CDIAC
SPM,1986,0.013,CDIAC
SPM,1987,0.014,CDIAC
SPM,1988,0.018,CDIAC
SPM,1989,0.028,CDIAC
SPM,1990,0.025,CDIAC
SPM,1991,0.028,CDIAC
SPM,1992,0.026,CDIAC
SPM,1993,0.020,CDIAC
SPM,1994,0.019,CDIAC
SPM,1995,0.019,CDIAC
SPM,1996,0.019,CDIAC
SPM,1997,0.013,CDIAC
SPM,1998,0.015,CDIAC
SPM,1999,0.015,CDIAC
SPM,2000,0.015,CDIAC
SPM,2001,0.015,CDIAC
SPM,2002,0.016,CDIAC
SPM,2003,0.018,CDIAC
SPM,2004,0.017,CDIAC
SPM,2005,0.018,CDIAC
SPM,2006,0.018,CDIAC
SPM,2007,0.018,CDIAC
SPM,2008,0.018,CDIAC
SPM,2009,0.018,CDIAC
SPM,2010,0.019,CDIAC
SPM,2011,0.019,CDIAC
SPM,2012,0.019,CDIAC
SPM,2013,0.020,CDIAC
SPM,2014,0.021,CDIAC
SPM,2015,0.021,CDIAC
SPM,2016,0.021,CDIAC
SPM,2017,0.021,BP
SPM,2018,0.021,BP
SRB,1959,3.821,CDIAC
SRB,1960,4.173,CDIAC
SRB,1961,4.375,CDIAC
SRB,1962,4.489,CDIAC
SRB,1963,4.994,CDIAC
SRB,1964,5.658,CDIAC
SRB,1965,5.821,CDIAC
SRB,1966,5.768,CDIAC
SRB,1967,5.826,CDIAC
